province,city,city_id,year,first_treat_year,treated,treatment_coverage_slot,post,did_active_implied,treatment_source,source_note,aggregation_weight,city_n_source,treated_city_count_implied_source,treat_share_source,did_intensity_source,threshold_rule,source_file
甘肃,IMPLIED_SLOT_003,IMPLIED::甘肃::003,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_004,IMPLIED::甘肃::004,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_005,IMPLIED::甘肃::005,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_006,IMPLIED::甘肃::006,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_007,IMPLIED::甘肃::007,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_008,IMPLIED::甘肃::008,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_009,IMPLIED::甘肃::009,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_010,IMPLIED::甘肃::010,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_011,IMPLIED::甘肃::011,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_012,IMPLIED::甘肃::012,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_013,IMPLIED::甘肃::013,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_014,IMPLIED::甘肃::014,2015,,0,0,0,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.0,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_001,IMPLIED::甘肃::001,2016,2016.0,1,1,1,1,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_002,IMPLIED::甘肃::002,2016,2016.0,1,1,1,1,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_003,IMPLIED::甘肃::003,2016,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_004,IMPLIED::甘肃::004,2016,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_005,IMPLIED::甘肃::005,2016,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_006,IMPLIED::甘肃::006,2016,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_007,IMPLIED::甘肃::007,2016,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_008,IMPLIED::甘肃::008,2016,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_009,IMPLIED::甘肃::009,2016,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_010,IMPLIED::甘肃::010,2016,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_011,IMPLIED::甘肃::011,2016,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_012,IMPLIED::甘肃::012,2016,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_013,IMPLIED::甘肃::013,2016,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_014,IMPLIED::甘肃::014,2016,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_001,IMPLIED::甘肃::001,2017,2016.0,1,1,1,1,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_002,IMPLIED::甘肃::002,2017,2016.0,1,1,1,1,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_003,IMPLIED::甘肃::003,2017,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_004,IMPLIED::甘肃::004,2017,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_005,IMPLIED::甘肃::005,2017,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_006,IMPLIED::甘肃::006,2017,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_007,IMPLIED::甘肃::007,2017,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_008,IMPLIED::甘肃::008,2017,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_009,IMPLIED::甘肃::009,2017,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_010,IMPLIED::甘肃::010,2017,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_011,IMPLIED::甘肃::011,2017,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_012,IMPLIED::甘肃::012,2017,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_013,IMPLIED::甘肃::013,2017,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_014,IMPLIED::甘肃::014,2017,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_001,IMPLIED::甘肃::001,2018,2016.0,1,1,1,1,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_002,IMPLIED::甘肃::002,2018,2016.0,1,1,1,1,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_003,IMPLIED::甘肃::003,2018,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_004,IMPLIED::甘肃::004,2018,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_005,IMPLIED::甘肃::005,2018,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_006,IMPLIED::甘肃::006,2018,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_007,IMPLIED::甘肃::007,2018,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_008,IMPLIED::甘肃::008,2018,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_009,IMPLIED::甘肃::009,2018,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_010,IMPLIED::甘肃::010,2018,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_011,IMPLIED::甘肃::011,2018,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_012,IMPLIED::甘肃::012,2018,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_013,IMPLIED::甘肃::013,2018,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_014,IMPLIED::甘肃::014,2018,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_001,IMPLIED::甘肃::001,2019,2016.0,1,1,1,1,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_002,IMPLIED::甘肃::002,2019,2016.0,1,1,1,1,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_003,IMPLIED::甘肃::003,2019,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_004,IMPLIED::甘肃::004,2019,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_005,IMPLIED::甘肃::005,2019,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_006,IMPLIED::甘肃::006,2019,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_007,IMPLIED::甘肃::007,2019,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_008,IMPLIED::甘肃::008,2019,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_009,IMPLIED::甘肃::009,2019,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_010,IMPLIED::甘肃::010,2019,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_011,IMPLIED::甘肃::011,2019,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_012,IMPLIED::甘肃::012,2019,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_013,IMPLIED::甘肃::013,2019,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
甘肃,IMPLIED_SLOT_014,IMPLIED::甘肃::014,2019,,0,0,1,0,implied_from_province_year_treat_share_reconstruction,"Pseudo city-slot only; not an original city name, city code, policy list, or threshold table.",1,14,2,0.1428571428571428,0.1428571428571428,not_available_no_threshold_table,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2说明文件\v2d\appendix_A_treat_share_reconstruction_20260418.csv
