proxy_id,province,year,city_n,eligible_city_count,treated_city_count_implied_source,treated_city_count_integer,treat_share_current,treat_share_recomputed_from_integer_count,difference,post,did_intensity_current,did_intensity_recomputed,did_intensity_difference,first_treat_year_province_level,ever_treated_province_level,aggregation_rule,threshold_rule,flag,flag_note,working_threshold_proxy_type,working_threshold_count,working_threshold_share,source_file,use_for_analysis,boundary_note
河北_2021,河北,2021,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,1,0.2727272727272727,0.2727272727272727,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河北_2022,河北,2022,11.0,11.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.0,1,0.2727272727272727,0.2727272727272727,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2727272727272727,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河南_2014,河南,2014,17.0,17.0,2.0,2.0,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1176470588235294,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河南_2015,河南,2015,17.0,17.0,2.0,2.0,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1176470588235294,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河南_2016,河南,2016,17.0,17.0,2.0,2.0,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,1,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1176470588235294,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河南_2017,河南,2017,17.0,17.0,2.0,2.0,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,1,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1176470588235294,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河南_2018,河南,2018,17.0,17.0,2.0,2.0,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,1,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1176470588235294,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河南_2019,河南,2019,17.0,17.0,2.0,2.0,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,1,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1176470588235294,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河南_2020,河南,2020,17.0,17.0,2.0,2.0,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,1,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1176470588235294,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河南_2021,河南,2021,17.0,17.0,2.0,2.0,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,1,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1176470588235294,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
河南_2022,河南,2022,17.0,17.0,2.0,2.0,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,1,0.1176470588235294,0.1176470588235294,1.3877787807814457e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1176470588235294,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
浙江_2014,浙江,2014,11.0,11.0,4.0,4.0,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,4.0,0.3636363636363636,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
浙江_2015,浙江,2015,11.0,11.0,4.0,4.0,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,4.0,0.3636363636363636,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
浙江_2016,浙江,2016,11.0,11.0,4.0,4.0,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,1,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,4.0,0.3636363636363636,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
浙江_2017,浙江,2017,11.0,11.0,4.0,4.0,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,1,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,4.0,0.3636363636363636,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
浙江_2018,浙江,2018,11.0,11.0,4.0,4.0,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,1,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,4.0,0.3636363636363636,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
浙江_2019,浙江,2019,11.0,11.0,4.0,4.0,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,1,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,4.0,0.3636363636363636,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
浙江_2020,浙江,2020,11.0,11.0,4.0,4.0,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,1,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,4.0,0.3636363636363636,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
浙江_2021,浙江,2021,11.0,11.0,4.0,4.0,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,1,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,4.0,0.3636363636363636,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
浙江_2022,浙江,2022,11.0,11.0,4.0,4.0,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,1,0.3636363636363636,0.3636363636363636,5.551115123125783e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,4.0,0.3636363636363636,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
海南_2014,海南,2014,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,0.0,0.0,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
海南_2015,海南,2015,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,0.0,0.0,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
海南_2016,海南,2016,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,,0,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,0.0,0.0,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
海南_2017,海南,2017,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,,0,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,0.0,0.0,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
海南_2018,海南,2018,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,,0,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,0.0,0.0,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
海南_2019,海南,2019,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,,0,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,0.0,0.0,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
海南_2020,海南,2020,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,,0,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,0.0,0.0,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
海南_2021,海南,2021,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,,0,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,0.0,0.0,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
海南_2022,海南,2022,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,,0,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,0.0,0.0,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖北_2014,湖北,2014,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖北_2015,湖北,2015,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖北_2016,湖北,2016,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,1,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖北_2017,湖北,2017,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,1,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖北_2018,湖北,2018,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,1,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖北_2019,湖北,2019,14.0,14.0,3.0,3.0,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,1,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2142857142857142,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖北_2020,湖北,2020,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,1,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖北_2021,湖北,2021,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,1,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖北_2022,湖北,2022,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,1,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖南_2014,湖南,2014,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖南_2015,湖南,2015,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖南_2016,湖南,2016,13.0,13.0,3.0,3.0,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,1,0.2307692307692307,0.2307692307692307,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2307692307692307,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖南_2017,湖南,2017,14.0,14.0,3.0,3.0,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,1,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2142857142857142,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖南_2018,湖南,2018,14.0,14.0,3.0,3.0,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,1,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2142857142857142,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖南_2019,湖南,2019,14.0,14.0,3.0,3.0,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,1,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2142857142857142,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖南_2020,湖南,2020,14.0,14.0,3.0,3.0,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,1,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2142857142857142,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
湖南_2021,湖南,2021,14.0,14.0,3.0,3.0,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,1,0.2142857142857142,0.2142857142857142,8.326672684688674e-17,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,3.0,0.2142857142857142,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
甘肃_2014,甘肃,2014,14.0,14.0,2.0,2.0,0.1428571428571428,0.1428571428571428,5.551115123125783e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1428571428571428,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
甘肃_2015,甘肃,2015,14.0,14.0,2.0,2.0,0.1428571428571428,0.1428571428571428,5.551115123125783e-17,0,0.0,0.0,0.0,2016.0,1,equal_city_count_implied_from_province_year_treat_share,not_available_no_threshold_table,OK,Derived from province-year reconstruction; original city names and threshold table are unavailable.,province_year_integer_coverage_count_from_audit,2.0,0.1428571428571428,C:\Users\陈楚玲\Desktop\ppp论文数据\codex项目\修改稿\v2修改建议\v2e修改建议\v2e_province_year_treat_share_audit_from_v2d.csv,True,Usable as v2e working threshold/audit proxy; not an original policy threshold table.
